  -0.519987   0.0940981   -0.403976    0.431486   -0.337168    0.709087    0.755811  -0.0930641   -0.665497   -0.296948
  -0.555103   0.0979814   -0.371419    0.338401   -0.313852    0.715027    0.716779   -0.191524   -0.688814   -0.210316
  -0.590219    0.101865   -0.338862    0.245315   -0.290537    0.720967    0.677748   -0.289985   -0.712131   -0.123685
  -0.625335    0.105748   -0.306305     0.15223   -0.267221    0.726907    0.638716   -0.388445   -0.735448  -0.0370529
  -0.660451    0.109631   -0.273748   0.0591441   -0.243906    0.732847    0.599685   -0.486906   -0.758765   0.0495786
  -0.695567    0.113514   -0.241191  -0.0339414    -0.22059    0.738787    0.560653   -0.585366   -0.782082     0.13621
  -0.730683    0.117398   -0.208635   -0.127027   -0.197275    0.744727    0.521622   -0.683826   -0.805399    0.222842
  -0.765799    0.121281   -0.176078   -0.220113    -0.17396    0.750668     0.48259   -0.782287   -0.828715    0.309473
  -0.800915    0.125164   -0.143521   -0.313198   -0.150644    0.756608    0.443559   -0.880747   -0.852032    0.396105
  -0.836031    0.129048   -0.110964   -0.406284   -0.127329    0.762548    0.404527   -0.979207   -0.875349    0.482736
  -0.871147    0.132931   -0.078407   -0.499369   -0.104013    0.768488    0.365496       -0.99   -0.898666    0.569368
  -0.906263    0.136814  -0.0458501   -0.592455  -0.0806977    0.774428    0.326464    -0.89154   -0.921983       0.656
  -0.941378    0.140697  -0.0132932    -0.68554  -0.0573823    0.780368    0.287433   -0.793079     -0.9453    0.742631
  -0.976494    0.144581   0.0192637   -0.778626  -0.0340668    0.786308    0.248401   -0.694619   -0.968617    0.829263
      -0.99    0.148464   0.0518207   -0.871712  -0.0107514    0.792248     0.20937   -0.596159       -0.99    0.915894
  -0.954884    0.152347   0.0843776   -0.964797   0.0125641    0.798188    0.170338   -0.497698   -0.966683        0.99
  -0.919768    0.156231    0.116934       -0.99   0.0358795    0.804128    0.131307   -0.399238   -0.943366    0.903368
  -0.884652    0.160114    0.149491   -0.896914    0.059195    0.810068   0.0922754   -0.300777   -0.920049    0.816737
  -0.849536    0.163997    0.182048   -0.803829   0.0825104    0.816008   0.0532439   -0.202317   -0.896733    0.730105
   -0.81442     0.16788    0.214605   -0.710743    0.105826    0.821948   0.0142124   -0.103857   -0.873416    0.643474
  -0.779304    0.171764    0.247162   -0.617658    0.129141    0.827888  -0.0248191 -0.00539626   -0.850099    0.556842
  -0.744188    0.175647    0.279719   -0.524572    0.152457    0.833828  -0.0638506   0.0930641   -0.826782    0.470211
  -0.709072     0.17953    0.312276   -0.431486    0.175772    0.839768   -0.102882    0.191524   -0.803465    0.383579
  -0.673956    0.183413    0.344833   -0.338401    0.199088    0.845708   -0.141914    0.289985   -0.780148    0.296948
   -0.63884    0.187297     0.37739   -0.245315    0.222403    0.851648   -0.180945    0.388445   -0.756831    0.210316
  -0.603724     0.19118    0.409947    -0.15223    0.245719    0.857588   -0.219977    0.486906   -0.733515    0.123685
  -0.568609    0.195063    0.442503  -0.0591441    0.269034    0.863528   -0.259008    0.585366   -0.710198   0.0370529
