    0.528083    0.0163188     -0.58654    -0.414097    -0.244182    -0.621747   -0.0786648     0.662243     0.910682    -0.828053     0.795669    0.0737762   -0.0404542    -0.293009     0.897154   -0.0809971    -0.494439    -0.826917     0.928875    -0.852105    0.0491596    -0.243849    -0.398708     0.795801     0.151964
    0.528012    0.0172007    -0.587439    -0.413574    -0.243641    -0.621091   -0.0794141     0.660307     0.912027    -0.827317      0.79567    0.0739508   -0.0409479     -0.29201     0.896377   -0.0812329    -0.494826    -0.827073     0.929159    -0.852065    0.0498516    -0.244024    -0.398025     0.795339      0.15274
    0.527941    0.0180827    -0.588339    -0.413051    -0.243101    -0.620436   -0.0801634      0.65837     0.913373     -0.82658     0.795672    0.0741254   -0.0414417    -0.291011       0.8956   -0.0814686    -0.495213     -0.82723     0.929443    -0.852024    0.0505436      -0.2442    -0.397342     0.794878     0.153515
     0.52787    0.0189646    -0.589239    -0.412528    -0.242561     -0.61978   -0.0809126     0.656433     0.914718    -0.825844     0.795674       0.0743   -0.0419355    -0.290012     0.894823   -0.0817044    -0.495601    -0.827386     0.929727    -0.851984    0.0512355    -0.244376    -0.396659     0.794417      0.15429
    0.527799    0.0198466    -0.590139    -0.412005     -0.24202    -0.619124   -0.0816619     0.654496     0.916063    -0.825107     0.795675    0.0744745   -0.0424292    -0.289013     0.894046   -0.0819402    -0.495988    -0.827542     0.930011    -0.851943    0.0519275    -0.244552    -0.395976     0.793955     0.155066
    0.527728    0.0207286    -0.591039    -0.411482     -0.24148    -0.618469   -0.0824112      0.65256     0.917409    -0.824371     0.795677    0.0746491    -0.042923    -0.288014     0.893268   -0.0821759    -0.496375    -0.827698     0.930295    -0.851903    0.0526195    -0.244728    -0.395293     0.793494     0.155841
    0.527656    0.0216105    -0.591939    -0.410959    -0.240939    -0.617813   -0.0831604     0.650623     0.918754    -0.823634     0.795678    0.0748237   -0.0434168    -0.287015     0.892491   -0.0824117    -0.496763    -0.827854     0.930579    -0.851862    0.0533114    -0.244904     -0.39461     0.793032     0.156616
    0.527585    0.0224925    -0.592838    -0.410436    -0.240399    -0.617157   -0.0839097     0.648686       0.9201    -0.822898      0.79568    0.0749983   -0.0439105    -0.286017     0.891714   -0.0826474     -0.49715    -0.828011     0.930863    -0.851822    0.0540034    -0.245079    -0.393927     0.792571     0.157392
    0.527514    0.0233744    -0.593738    -0.409913    -0.239859    -0.616502    -0.084659     0.646749     0.921445    -0.822161     0.795682    0.0751729   -0.0444043    -0.285018     0.890937   -0.0828832    -0.497537    -0.828167     0.931147    -0.851781    0.0546954    -0.245255    -0.393244      0.79211     0.158167
    0.527443    0.0242564    -0.594638     -0.40939    -0.239318    -0.615846   -0.0854082     0.644813      0.92279    -0.821425     0.795683    0.0753475   -0.0448981    -0.284019      0.89016    -0.083119    -0.497925    -0.828323     0.931431    -0.851741    0.0553873    -0.245431    -0.392561     0.791648     0.158943
    0.527372    0.0251384    -0.595538    -0.408867    -0.238778     -0.61519   -0.0861575     0.642876     0.924136    -0.820688     0.795685    0.0755221   -0.0453918     -0.28302     0.889383   -0.0833547    -0.498312    -0.828479     0.931715      -0.8517    0.0560793    -0.245607    -0.391878     0.791187     0.159718
    0.527301    0.0260203    -0.596438    -0.408344    -0.238237    -0.614535   -0.0869068     0.640939     0.925481    -0.819952     0.795687    0.0756967   -0.0458856    -0.282021     0.888606   -0.0835905    -0.498699    -0.828635     0.931999     -0.85166    0.0567712    -0.245783    -0.391195     0.790726     0.160493
     0.52723    0.0269023    -0.597338    -0.407821    -0.237697    -0.613879    -0.087656     0.639003     0.926827    -0.819215     0.795688    0.0758713   -0.0463794    -0.281022     0.887828   -0.0838262    -0.499087    -0.828792     0.932283     -0.85162    0.0574632    -0.245959    -0.390512     0.790264     0.161269
    0.527159    0.0277842    -0.598237    -0.407298    -0.237156    -0.613224   -0.0884053     0.637066     0.928172    -0.818479      0.79569    0.0760459   -0.0468731    -0.280023     0.887051    -0.084062    -0.499474    -0.828948     0.932567    -0.851579    0.0581552    -0.246134    -0.389829     0.789803     0.162044
    0.527088    0.0286662    -0.599137    -0.406775    -0.236616    -0.612568   -0.0891546     0.635129     0.929517    -0.817742     0.795692    0.0762205   -0.0473669    -0.279024     0.886274   -0.0842978    -0.499862    -0.829104     0.932851    -0.851539    0.0588471     -0.24631    -0.389146     0.789342      0.16282
    0.527016    0.0295482    -0.600037    -0.406252    -0.236076    -0.611912   -0.0899039     0.633192     0.930863    -0.817006     0.795693    0.0763951   -0.0478607    -0.278025     0.885497   -0.0845335    -0.500249     -0.82926     0.933135    -0.851498    0.0595391    -0.246486    -0.388463      0.78888     0.163595
    0.526945    0.0304301    -0.600937    -0.405729    -0.235535    -0.611257   -0.0906531     0.631256     0.932208    -0.816269     0.795695    0.0765697   -0.0483544    -0.277026      0.88472   -0.0847693    -0.500636    -0.829416     0.933419    -0.851458    0.0602311    -0.246662     -0.38778     0.788419      0.16437
    0.526874    0.0313121    -0.601837    -0.405206    -0.234995    -0.610601   -0.0914024     0.629319     0.933554    -0.815533     0.795696    0.0767443   -0.0488482    -0.276027     0.883943    -0.085005    -0.501024    -0.829573     0.933703    -0.851417     0.060923    -0.246838    -0.387097     0.787957     0.165146
    0.526803     0.032194    -0.602737    -0.404683    -0.234454    -0.609945   -0.0921517     0.627382     0.934899    -0.814796     0.795698    0.0769189    -0.049342    -0.275028     0.883166   -0.0852408    -0.501411    -0.829729     0.933987    -0.851377     0.061615    -0.247014    -0.386414     0.787496     0.165921
    0.526732     0.033076    -0.603636     -0.40416    -0.233914     -0.60929   -0.0929009     0.625445     0.936244     -0.81406       0.7957    0.0770935   -0.0498357     -0.27403     0.882388   -0.0854765    -0.501798    -0.829885     0.934271    -0.851336    0.0623069    -0.247189    -0.385731     0.787035     0.166696
    0.526661     0.033958    -0.604536    -0.403637    -0.233374    -0.608634   -0.0936502     0.623509      0.93759    -0.813323     0.795701    0.0772681   -0.0503295    -0.273031     0.881611   -0.0857123    -0.502186    -0.830041     0.934555    -0.851296    0.0629989    -0.247365    -0.385048     0.786573     0.167472
     0.52659    0.0348399    -0.605436    -0.403114    -0.232833    -0.607978   -0.0943995     0.621572     0.938935    -0.812587     0.795703    0.0774427   -0.0508233    -0.272032     0.880834   -0.0859481    -0.502573    -0.830198     0.934839    -0.851255    0.0636909    -0.247541    -0.384364     0.786112     0.168247
    0.526519    0.0357219    -0.606336    -0.402591    -0.232293    -0.607323   -0.0951487     0.619635      0.94028     -0.81185     0.795705    0.0776173    -0.051317    -0.271033     0.880057   -0.0861838     -0.50296    -0.830354     0.935123    -0.851215    0.0643828    -0.247717    -0.383681     0.785651     0.169023
    0.526448    0.0366038    -0.607236    -0.402068    -0.231752    -0.606667    -0.095898     0.617698     0.941626    -0.811114     0.795706    0.0777919   -0.0518108    -0.270034      0.87928   -0.0864196    -0.503348     -0.83051     0.935407    -0.851174    0.0650748    -0.247893    -0.382998     0.785189     0.169798
    0.526376    0.0374858    -0.608136    -0.401545    -0.231212    -0.606012   -0.0966473     0.615762     0.942971    -0.810377     0.795708    0.0779665   -0.0523046    -0.269035     0.878503   -0.0866553    -0.503735    -0.830666     0.935691    -0.851134    0.0657668    -0.248069    -0.382315     0.784728     0.170573
    0.526305    0.0383678    -0.609035    -0.401022    -0.230672    -0.605356   -0.0973965     0.613825     0.944317    -0.809641     0.795709    0.0781411   -0.0527983    -0.268036     0.877726   -0.0868911    -0.504122    -0.830822     0.935975    -0.851093    0.0664587    -0.248245    -0.381632     0.784267     0.171349
    0.526234    0.0392497    -0.609935    -0.400499    -0.230131      -0.6047   -0.0981458     0.611888     0.945662    -0.808904     0.795711    0.0783157   -0.0532921    -0.267037     0.876948   -0.0871269     -0.50451    -0.830979     0.936259    -0.851053    0.0671507     -0.24842    -0.380949     0.783805     0.172124
